duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,other_actors_facebook_likes,imdb_binned_score,critic_review_ratio,content_rating_G,content_rating_GP,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_TV-14,content_rating_TV-G,content_rating_TV-PG,content_rating_Unrated,content_rating_X
129.0,776.0,25000.0,186354.0,1758,0.0,13500000.0,2015.0,4.5,2.35,0,719.0,2,2.466666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,32.0,532.0,55202.0,922,0.0,20000000.0,2008.0,5.3,2.35,39,109.0,2,0.35294117647058826,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,84.0,584.0,26005908.0,508,4.0,20000000.0,2003.0,5.4,1.85,61,623.0,2,0.2777777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94.0,98.0,10000.0,137945.0,6223,7.0,20000000.0,2014.0,5.9,2.35,0,862.0,2,2.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95.0,8.0,529.0,17580.0,1268,3.0,1500000.0,2009.0,6.2,1.85,195,822.0,3,2.869565217391304,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,97.0,787.0,26005908.0,10182,1.0,2000000.0,1993.0,5.9,1.85,810,359.0,2,0.35384615384615387,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,11.0,26000.0,12667.0,19336,2.0,14000.0,2005.0,6.6,2.35,0,12000.0,3,0.37777777777777777,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,38.0,363.0,198407.0,10282,1.0,2000000.0,2006.0,6.6,1.85,474,308.0,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,0.0,160.0,26005908.0,13279,0.0,20000000.0,2015.0,6.0,2.35,0,246.0,2,0.4915254237288136,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91.0,43.0,13000.0,5824.0,57811,1.0,20000000.0,2008.0,6.8,2.35,0,1116.0,3,0.45098039215686275,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,308.0,638.0,2843.0,2895,2.0,20000000.0,2013.0,5.4,1.78,604,844.0,2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,6.0,513.0,26005908.0,17296,3.0,20000000.0,2009.0,5.2,2.35,0,641.0,2,1.1758241758241759,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.0,5.0,29.0,4958.0,9689,2.0,2000000.0,2008.0,7.8,2.35,1000,30.0,3,1.3043478260869565,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,0.0,766.0,26005908.0,2588,1.0,2000000.0,2004.0,6.4,2.35,205,580.0,3,0.5853658536585366,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,6.0,253.0,26005908.0,40380,0.0,100000.0,2011.0,6.1,1.78,0,216.0,3,0.49361702127659574,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86.0,5.0,121.0,26005908.0,6585,0.0,20000000.0,2012.0,5.7,1.85,0,141.0,2,1.849056603773585,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,0.0,413.0,26005908.0,9280,0.0,2000000.0,2010.0,5.5,2.35,0,274.0,2,0.390625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,11000.0,11000.0,26005908.0,27646,3.0,2000000.0,1971.0,7.1,1.37,0,597.0,3,0.38095238095238093,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90.0,5.0,601.0,26005908.0,355,1.0,2000000.0,2007.0,4.6,2.35,44,825.0,2,1.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,0.0,1000.0,7927.0,19236,1.0,2300000.0,1947.0,7.7,1.37,0,47.0,3,0.5142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88.0,0.0,633.0,26005908.0,2701,0.0,2000000.0,2008.0,4.9,1.78,153,929.0,2,0.6774193548387096,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,10.0,15000.0,26005908.0,5182,3.0,14000000.0,2002.0,6.3,2.35,912,455.0,3,0.1791044776119403,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,68.0,2000.0,26005908.0,5732,6.0,2000000.0,2012.0,6.1,1.85,0,1533.0,3,1.2692307692307692,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,8.0,34000.0,26005908.0,4204,3.0,2000000.0,2013.0,6.6,2.35,0,887.0,3,0.47368421052631576,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,5.0,416.0,2436.0,344,2.0,2000000.0,2012.0,5.7,2.35,655,759.0,2,4.947368421052632,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.0,17.0,594.0,4556.0,4478,1.0,20000000.0,2013.0,5.6,2.35,825,913.0,2,1.7826086956521738,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,2.0,16000.0,26005908.0,952,0.0,20000000.0,1967.0,6.0,1.66,200,108.0,2,1.0555555555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91.0,10.0,924.0,26005908.0,3605,3.0,2000000.0,2013.0,5.7,2.35,0,765.0,2,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,44.0,907.0,26005908.0,6804,0.0,2000000.0,1966.0,7.0,1.85,805,301.0,3,0.3472222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,909.0,909.0,26005908.0,2242,0.0,2000000.0,2007.0,5.3,2.35,69,681.0,2,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,531.0,10000.0,26005908.0,583,1.0,2000000.0,2011.0,4.4,2.35,651,1894.0,2,0.14285714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,6.0,680.0,26005908.0,2348,0.0,1250000.0,2015.0,3.4,2.35,0,651.0,1,0.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,3.0,11000.0,26005908.0,838,0.0,2000000.0,2015.0,3.4,2.35,728,1412.0,1,1.0588235294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99.0,28.0,18000.0,4600000.0,11763,2.0,1900000.0,1986.0,7.1,1.85,0,1223.0,3,0.40540540540540543,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,35.0,548.0,1420578.0,4894,0.0,1900000.0,2003.0,6.4,2.35,298,977.0,3,0.4918032786885246,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90.0,58.0,405.0,26005908.0,2032,2.0,1950000.0,2015.0,5.2,1.78,620,381.0,2,1.5333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,89.0,16000.0,1028658.0,118684,0.0,3000000.0,2010.0,7.0,2.35,24000,780.0,3,0.8120805369127517,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,0.0,920.0,466702.0,65877,1.0,20000000.0,2010.0,7.3,1.85,17000,1274.0,3,2.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,0.0,533.0,18435.0,1010,5.0,1400000.0,2006.0,5.8,1.85,104,487.0,2,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,108.0,17000.0,35266619.0,108248,1.0,30000000.0,2013.0,5.9,2.35,39000,2534.0,2,0.967654986522911,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,0.0,40000.0,26505000.0,149293,1.0,1800000.0,1984.0,7.5,1.85,10000,1426.0,3,0.38323353293413176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.0,120.0,41.0,2957978.0,40481,0.0,1000000.0,2008.0,7.8,1.85,0,27.0,3,1.4477611940298507,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89.0,47.0,628.0,444044.0,744,6.0,1900000.0,2015.0,7.2,1.85,1000,1191.0,3,0.5263157894736842,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,13.0,463.0,40990055.0,41509,0.0,1800000.0,2010.0,5.6,1.85,0,708.0,2,1.0366666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98.0,456.0,1000.0,1445366.0,29019,1.0,20000000.0,2009.0,7.2,2.35,10000,779.0,3,2.7333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125.0,603.0,10000.0,26005908.0,78454,0.0,1800000.0,1951.0,8.0,1.37,5000,530.0,3,0.4034334763948498,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95.0,0.0,654.0,26005908.0,342585,0.0,1800000.0,1964.0,8.5,1.66,18000,852.0,4,0.22884386174016685,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118.0,12.0,201.0,5709616.0,11088,0.0,1800000.0,2002.0,6.8,1.85,544,230.0,3,0.7727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,188.0,2000.0,12784397.0,70336,0.0,1800000.0,2012.0,7.3,1.85,31000,626.0,3,2.4646840148698885,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96.0,88.0,595.0,26005908.0,22764,4.0,1800000.0,1973.0,5.5,2.35,511,552.0,2,0.6813186813186813,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,9.0,767.0,3050934.0,2794,1.0,1800000.0,2000.0,7.3,1.85,0,660.0,3,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109.0,0.0,553.0,841206.0,2603,0.0,20000000.0,2011.0,6.3,1.85,952,657.0,3,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,293.0,16000.0,638476.0,13223,1.0,1500000.0,2011.0,6.6,2.35,0,14808.0,3,2.888888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93.0,0.0,12000.0,26005908.0,1435,0.0,1800000.0,1993.0,6.1,1.78,266,1062.0,3,0.7647058823529411,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108.0,28.0,0.0,505295.0,1747,0.0,1800000.0,2003.0,7.5,1.85,353,0.0,3,1.5714285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,57.0,16000.0,26005908.0,25472,3.0,1800000.0,1968.0,7.0,1.85,0,1270.0,3,0.23853211009174313,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87.0,174.0,2000.0,26005908.0,1756,0.0,20000000.0,1952.0,7.2,1.37,169,513.0,3,0.9642857142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.0,15.0,647.0,26005908.0,6267,0.0,1800000.0,2007.0,5.3,2.35,368,1133.0,2,0.5145631067961165,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,4.0,433.0,26005908.0,761,0.0,1800000.0,2013.0,3.4,2.35,566,199.0,1,0.8333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111.0,21.0,761.0,26005908.0,686,13.0,1800000.0,2012.0,5.4,1.85,569,1398.0,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,670.0,486.0,7267324.0,161471,1.0,3500000.0,1998.0,7.8,1.85,0,71.0,3,0.2552891396332863,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,75.0,701.0,145540.0,26773,1.0,500000.0,2002.0,6.7,1.85,0,907.0,3,0.41155234657039713,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,15.0,900.0,26005908.0,840,3.0,2000000.0,2013.0,4.7,2.35,326,570.0,2,1.2222222222222223,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112.0,0.0,86.0,26005908.0,28,0.0,1750000.0,2013.0,6.3,1.85,73,53.0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106.0,36.0,953.0,12589108.0,5526,1.0,20000000.0,2007.0,7.4,1.85,0,744.0,3,1.293103448275862,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,88.0,595.0,26005908.0,23268,0.0,1700000.0,1972.0,6.1,2.35,794,137.0,3,0.8421052631578947,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138.0,143.0,1000.0,35918429.0,32415,1.0,1700000.0,2001.0,7.5,2.35,951,1657.0,3,0.3509803921568627,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,68.0,635.0,92401.0,56402,0.0,2000000.0,2010.0,6.3,2.35,17000,819.0,3,1.076555023923445,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,3.0,349.0,1943649.0,8697,3.0,1700000.0,1999.0,6.3,1.85,374,674.0,3,0.6311475409836066,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86.0,84.0,680.0,992238.0,16349,0.0,1700000.0,2004.0,6.8,1.85,869,80.0,3,1.203883495145631,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,25.0,638.0,4231500.0,30479,2.0,1000000.0,2013.0,7.8,2.35,16000,158.0,3,1.2037037037037037,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,87.0,887.0,396035.0,2725,0.0,1000000.0,2004.0,6.9,1.85,305,1225.0,3,1.5833333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126.0,964.0,319.0,26005908.0,17799,10.0,1644736.0,1938.0,8.0,1.37,0,577.0,3,0.38345864661654133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,160.0,862.0,26005908.0,33987,5.0,1650000.0,1953.0,7.8,1.37,0,914.0,3,0.6733333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103.0,673.0,281.0,26005908.0,11920,1.0,1600000.0,1949.0,7.4,1.37,721,319.0,3,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.0,11.0,651.0,2507106.0,2561,0.0,20000000.0,2013.0,6.1,2.35,0,1186.0,3,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84.0,11.0,489.0,6026908.0,536,0.0,2000000.0,1999.0,4.3,2.35,43,718.0,2,1.2307692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,0.0,227.0,1060591.0,9750,0.0,1300000.0,2007.0,7.2,1.85,0,4.0,3,1.6515151515151516,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92.0,0.0,327.0,26005908.0,2621,3.0,20000000.0,2014.0,4.7,2.35,844,53.0,2,2.2222222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,21.0,53.0,155972.0,4702,0.0,1500000.0,2006.0,7.3,2.35,0,57.0,3,2.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113.0,0.0,11000.0,26005908.0,74651,2.0,1600000.0,1974.0,7.9,1.37,6000,805.0,3,0.476038338658147,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123.0,0.0,963.0,26893.0,4391,0.0,1600000.0,1969.0,7.2,2.35,278,731.0,3,1.3461538461538463,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111.0,1000.0,2000.0,2580.0,1618,2.0,1650000.0,2003.0,5.4,2.35,63,290.0,2,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,4.0,427.0,26005908.0,3313,0.0,20000000.0,2016.0,3.7,2.35,2000,367.0,1,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110.0,0.0,3000.0,58885635.0,194426,0.0,26000000.0,2004.0,7.4,2.35,7000,3000.0,3,0.271523178807947,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,191.0,597.0,19067631.0,37714,1.0,2000000.0,2007.0,7.1,1.85,0,877.0,3,0.8480392156862745,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92.0,15.0,633.0,11806119.0,57578,1.0,1100000.0,1988.0,6.8,1.85,0,452.0,3,0.2904761904761905,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,964.0,607.0,26005908.0,77392,7.0,1500000.0,1939.0,8.2,1.37,0,567.0,4,0.39183673469387753,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91.0,184.0,3000.0,7417210.0,59041,1.0,1500000.0,1995.0,7.0,1.85,0,284.0,3,0.17401960784313725,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,387.0,436.0,7362100.0,60295,0.0,1500000.0,2005.0,7.4,1.85,0,43.0,3,0.47413793103448276,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,0.0,378.0,7022940.0,14018,1.0,1000000.0,2001.0,6.7,1.85,682,438.0,3,0.5789473684210527,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,13000.0,472.0,26005908.0,32927,1.0,1696377.0,1945.0,7.6,1.37,0,321.0,3,0.6024844720496895,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103.0,460.0,991.0,5132222.0,14112,1.0,2000000.0,1994.0,7.2,1.85,619,1871.0,3,0.6385542168674698,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,787.0,1000.0,2365931.0,36657,2.0,1500000.0,1998.0,7.5,1.85,0,1429.0,3,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,0.0,852.0,53991137.0,202800,1.0,1500000.0,2010.0,6.8,2.35,60000,1206.0,3,0.5917553191489362,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92.0,92.0,752.0,26005908.0,25332,3.0,1500000.0,1984.0,6.9,1.85,0,490.0,3,0.8851351351351351,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,44.0,827.0,1221261.0,38215,0.0,1500000.0,2000.0,7.9,1.85,0,29.0,3,0.752,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,4.0,0.0,2408553.0,4547,3.0,20000000.0,2012.0,7.6,1.85,0,0.0,3,3.1818181818181817,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112.0,58.0,552.0,712294.0,9408,1.0,1500000.0,2005.0,6.7,1.66,608,307.0,3,1.1029411764705883,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,38.0,801.0,3447339.0,29517,7.0,1500000.0,2013.0,5.8,1.78,0,1417.0,2,1.2278481012658229,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,675.0,902.0,418953.0,17322,0.0,1500000.0,1993.0,6.5,1.85,853,588.0,3,0.3978494623655914,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,21.0,33000.0,406035.0,30314,0.0,1500000.0,2001.0,7.2,1.66,0,319.0,3,0.5283018867924528,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,234.0,947.0,402820.0,10896,0.0,20000000.0,2007.0,6.9,2.35,415,972.0,3,1.543859649122807,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,122.0,210.0,373967.0,43839,0.0,1500000.0,2001.0,6.5,2.35,0,231.0,3,0.26403326403326405,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,522.0,813.0,194568.0,2963,0.0,1500000.0,2006.0,6.2,1.85,0,945.0,3,1.1428571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,13.0,1000.0,26005908.0,919,1.0,20000000.0,2010.0,6.7,2.35,0,1442.0,3,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93.0,134.0,936.0,26005908.0,23349,0.0,1500000.0,2006.0,5.7,1.85,0,1423.0,2,0.9744680851063829,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,0.0,309.0,163245.0,143086,1.0,1500000.0,1936.0,8.6,1.37,0,16.0,4,0.5687203791469194,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,18.0,954.0,119841.0,2419,1.0,1500000.0,2002.0,6.5,1.85,304,1364.0,3,0.5636363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84.0,0.0,634.0,173066.0,21379,1.0,1500000.0,2007.0,6.3,1.85,0,486.0,3,1.1363636363636365,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,102.0,563.0,105943.0,1351,0.0,1500000.0,2015.0,6.1,2.35,212,845.0,3,1.2727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,60.0,826.0,26005908.0,1134,0.0,1500000.0,2005.0,6.0,1.85,216,310.0,2,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124.0,407.0,38.0,183490.0,463,0.0,1700000.0,2010.0,5.8,2.35,594,15.0,2,4.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,49.0,413.0,3478.0,22212,0.0,1500000.0,2008.0,6.7,2.35,0,155.0,3,1.2535211267605635,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90.0,7.0,87000.0,52166.0,2792,3.0,2000000.0,2008.0,6.7,2.35,371,1492.0,3,2.090909090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,0.0,1000.0,1163508.0,20376,1.0,2500000.0,2012.0,5.1,2.35,15000,1446.0,2,1.4096385542168675,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,3.0,61.0,26005908.0,23323,3.0,350000.0,2014.0,6.8,2.35,10000,74.0,3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,21.0,0.0,26005908.0,4120,0.0,1500000.0,2005.0,6.8,1.85,0,0.0,3,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87.0,0.0,199.0,26005908.0,1232,2.0,1500000.0,2005.0,6.8,2.35,193,242.0,3,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130.0,188.0,10000.0,80033643.0,226583,2.0,60000000.0,2012.0,7.0,2.35,38000,4000.0,3,0.8638392857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101.0,37.0,501.0,26005908.0,1547,1.0,1500000.0,2015.0,3.3,2.35,750,474.0,1,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83.0,0.0,82.0,184925485.0,133348,1.0,2000000.0,1937.0,7.7,1.37,0,78.0,3,0.7107843137254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,33.0,341.0,304124.0,2720,0.0,1400000.0,2004.0,6.7,1.85,57,8.0,3,2.108108108108108,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.0,74.0,984.0,26005908.0,1978,2.0,1455000.0,1968.0,5.5,2.35,209,810.0,2,0.24390243902439024,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94.0,87.0,87.0,36830.0,3291,0.0,1400000.0,2004.0,6.6,1.85,400,107.0,3,0.9523809523809523,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99.0,10.0,756.0,26005908.0,4948,0.0,3150000.0,2014.0,5.5,2.35,969,677.0,2,1.9090909090909092,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76.0,412.0,412.0,231186.0,2082,0.0,20000000.0,2014.0,6.3,1.33,389,7.0,3,5.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,58.0,847.0,26005908.0,330,0.0,1400000.0,2014.0,6.9,2.35,223,216.0,3,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,7.0,1000.0,26005908.0,22975,1.0,1377800.0,1966.0,6.5,1.85,0,726.0,3,0.3419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,0.0,26000.0,3650677.0,414976,1.0,960000.0,1998.0,8.2,1.85,21000,1452.0,4,0.22179732313575526,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,346.0,280.0,1647780.0,65951,1.0,1300000.0,1998.0,8.1,1.33,5000,419.0,4,0.3798449612403101,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,12000.0,12000.0,695229.0,11369,1.0,1300000.0,1996.0,7.2,1.85,872,1316.0,3,0.6615384615384615,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135.0,5.0,51.0,638951.0,775,2.0,1592000.0,2006.0,7.4,1.85,100,29.0,3,0.7894736842105263,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105.0,7.0,2000.0,609042.0,449,2.0,1300000.0,1999.0,6.5,1.85,117,1331.0,3,0.3684210526315789,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83.0,5.0,413.0,1521.0,1231,0.0,1500000.0,2012.0,5.7,2.35,932,295.0,2,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111.0,17.0,13000.0,32940507.0,54316,1.0,60000000.0,1998.0,6.1,2.35,0,1621.0,3,0.6220472440944882,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135.0,135.0,0.0,26005908.0,3144,1.0,1400000.0,2014.0,8.7,2.35,0,0.0,4,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,4.0,232.0,26005908.0,1339,0.0,1750000.0,1985.0,4.3,1.85,220,36.0,2,0.391304347826087,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,4.0,2000.0,19539.0,4182,1.0,1000000.0,2003.0,6.2,1.85,3000,1624.0,3,0.660377358490566,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,0.0,374.0,100358.0,1167,2.0,1500000.0,2005.0,3.3,2.35,66,185.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,19.0,700.0,26005908.0,5579,3.0,1300000.0,2010.0,2.7,1.85,0,594.0,1,0.38095238095238093,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130.0,13000.0,1000.0,26005908.0,87424,2.0,1288000.0,1940.0,8.2,1.37,0,1324.0,4,0.5217391304347826,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87.0,49.0,309.0,19100000.0,39690,0.0,1250000.0,1981.0,6.1,1.85,0,180.0,3,0.6142131979695431,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,0.0,287.0,26005908.0,24959,4.0,1250000.0,1945.0,8.0,1.37,0,226.0,3,0.7132352941176471,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96.0,4.0,796.0,26005908.0,7528,0.0,1250000.0,1984.0,5.5,1.85,0,829.0,2,0.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.0,11.0,578.0,26005908.0,458,0.0,15000000.0,2011.0,3.7,1.78,381,815.0,1,2.3333333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92.0,83.0,469.0,26005908.0,11047,0.0,1250000.0,1953.0,7.1,1.37,1000,127.0,3,0.6379310344827587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,673.0,595.0,26005908.0,15840,5.0,1250000.0,1941.0,7.8,1.37,0,313.0,3,0.5967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.0,0.0,3000.0,26005908.0,794,0.0,1420000.0,2014.0,4.1,2.35,447,533.0,2,5.111111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,0.0,828.0,24741700.0,37785,2.0,1200000.0,1989.0,7.2,1.85,2000,596.0,3,0.6105263157894737,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,0.0,2000.0,55153403.0,299127,0.0,1200000.0,2004.0,7.7,1.85,0,1529.0,3,0.1901921802518224,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,422.0,816.0,18488314.0,76151,0.0,1200000.0,2001.0,7.1,1.85,0,999.0,3,0.3003003003003003,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,4.0,18000.0,26005908.0,101,6.0,1300000.0,2014.0,7.6,1.85,221,1182.0,3,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.0,0.0,31.0,11278.0,1229,0.0,1300000.0,2013.0,7.0,2.35,407,27.0,3,25.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,301.0,18000.0,79363785.0,139426,0.0,80000000.0,2008.0,5.5,2.35,0,4071.0,2,0.3954154727793696,0,0,0,0,0,0,1,0,0,0,0,0,0,0
